rest_name,rest_address,time_open,price,avg_score,quality_score,price_score,service_score,space_score,location_score,link,Location,Cate,rest_id
Con Voi Vàng - Trần Quốc Hoàn,"105 Trần Quốc Hoàn, P. 4, Quận Tân Bình, TP. HCM",11:00 - 14:00 | 17:00 - 22:00,100.000 - 300.000,7.9,8.3,7.6,8.2,7.8,7.5,https://www.foody.vn/ho-chi-minh/con-voi-vang-tran-quoc-hoan,TPHCM,Nha Hang,382
Pizza 4P’S - Pizza Kiểu Nhật - Lê Đại Hành,"184 Lê Đại Hành, P. 15, Quận 11, TP. HCM",10:00 - 23:00,200.000 - 500.000,8.8,9.4,7.3,9.2,9.1,8.8,https://www.foody.vn/ho-chi-minh/pizza-4p-s-pizza-kieu-nhat-le-dai-hanh,TPHCM,Nha Hang,290
Shamoji Robata Yaki - Ẩm Thực Nhật Bản - Đồng Khởi,"8 Đồng Khởi, Quận 1, TP. HCM",10:30 - 13:45 | 16:30 - 21:00,80.000 - 500.000,8.6,8.8,8.0,8.3,8.6,9.3,https://www.foody.vn/ho-chi-minh/shamoji-robata-yaki-am-thuc-nhat-ban-dong-khoi,TPHCM,Nha Hang,597
Gà Rán Popeyes - Phú Mỹ Hưng,"62 Nguyễn Đức Cảnh, P. Tân Phong, Quận 7, TP. HCM",09:30 - 21:00,50.000 - 165.000,7.1,7.2,7.1,6.7,7.1,7.3,https://www.foody.vn/ho-chi-minh/popeyes-phu-my-hung,TPHCM,Nha Hang,967
Pizza 4P's - Pizza Kiểu Nhật - Estella Place,"88 Song Hành, P. An Phú, Quận 2, TP. HCM",10:00 - 22:00,100.000 - 400.000,7.5,6.8,7.0,7.6,8.2,7.7,https://www.foody.vn/ho-chi-minh/pizza-4p-s-pizza-kieu-nhat-estella-place,TPHCM,Nha Hang,1203
Shamoji Robata Yaki - Ẩm Thực Nhật Bản - Xuân Thủy,"59 Xuân Thủy, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",10:30 - 13:45 | 16:30 - 21:00,80.000 - 500.000,8.3,8.4,8.0,8.7,8.3,8.2,https://www.foody.vn/ho-chi-minh/shamoji-robata-yaki-am-thuc-nhat-ban-xuan-thuy,TPHCM,Nha Hang,1088
Gà Rán Popeyes - Cộng Hòa,"TTTM Maximark, 15 - 17 Cộng Hòa, P. 4, Quận Tân Bình, TP. HCM",09:30 - 21:00,40.000 - 88.000,7.4,7.4,7.2,7.2,7.4,7.6,https://www.foody.vn/ho-chi-minh/ga-ran-popeyes-cong-hoa,TPHCM,Nha Hang,1074
Pizza 4P'S - Pizza Kiểu Nhật - Saigon Pearl,"Tầng Trệt,  Tầng Trệt, Ruby Home 1, 92 Nguyễn Hữu Cảnh, P. 22, Quận Bình Thạnh, TP. HCM",09:00 - 22:00,50.000 - 300.000,8.5,8.7,8.0,9.2,8.5,8.3,https://www.foody.vn/ho-chi-minh/pizza-4p-s-pizza-kieu-nhat-saigon-pearl,TPHCM,Nha Hang,856
Shamoji Robata Yaki - Ẩm Thực Nhật Bản - Lê Thị Riêng,"29 - 31 Lê Thị Riêng, P. Bến Thành, Quận 1, TP. HCM",10:30 - 13:45 | 16:30 - 21:00,80.000 - 500.000,8.3,9.0,7.8,8.1,8.4,8.1,https://www.foody.vn/ho-chi-minh/shamoji-robata-yaki-am-thuc-nhat-ban-le-thi-rieng,TPHCM,Nha Hang,65
Gà Rán Popeyes - Điện Biên Phủ,"58/13 Nguyễn Bỉnh Khiêm (Vòng Xoay Nguyễn Bỉnh Khiêm), P. Đa Kao, Quận 1, TP. HCM",10:00 - 21:00,30.000 - 170.000,6.9,6.9,6.8,6.6,6.9,7.5,https://www.foody.vn/ho-chi-minh/ga-ran-popeyes-dien-bien-phu,TPHCM,Nha Hang,786
Lẩu Băng Chuyền Osaka1 - Lũy Bán Bích,"455 LũY BáN BíCh, P. Hòa Thạnh, Quận Tân Phú, TP. HCM",10:00 - 22:00,139.000 - 149.000,6.3,6.4,6.5,6.2,6.3,6.4,https://www.foody.vn/ho-chi-minh/lau-bang-chuyen-osaka1-luy-ban-bich,TPHCM,Nha Hang,1147
Morico - Contemporary Japanese Lifestyle - Lê Lợi,"30 Lê Lợi, P. Bến Nghé, Quận 1, TP. HCM",11:00 - 19:30,70.000 - 165.000,7.7,8.1,6.9,7.9,7.9,7.9,https://www.foody.vn/ho-chi-minh/morico-modern-japanese-restaurant-cafe-le-loi,TPHCM,Nha Hang,519
Gà Rán Popeyes - Sân Bay Tân Sơn Nhất,"Sân Bay Tân Sơn Nhất, Bạch Đằng, Quận Tân Bình, TP. HCM",Đang mở cửa  Cả ngày | 09:30 - 21:00,30.000 - 170.000,6.4,6.3,6.1,5.9,6.6,7.2,https://www.foody.vn/ho-chi-minh/ga-ran-popeyes-san-bay-tan-son-nhat,TPHCM,Nha Hang,1097
Lẩu Băng Chuyền Osaka1 - Nguyễn Hồng Đào,"78 Nguyễn Hồng Đào, P. 14, Quận Tân Bình, TP. HCM",10:00 - 22:00,39.000 - 149.000,7.1,7.0,7.4,7.1,6.9,7.1,https://www.foody.vn/ho-chi-minh/lau-bang-chuyen-osaka1-nguyen-hong-dao,TPHCM,Nha Hang,857
Lẩu Băng Chuyền Osaka - Phổ Quang,"102 Phổ Quang, P. 2, Quận Tân Bình, TP. HCM",10:00 - 22:00,159.000 - 299.000,6.3,6.4,6.2,6.3,6.2,6.4,https://www.foody.vn/ho-chi-minh/lau-bang-chuyen-osaka-pho-quang,TPHCM,Nha Hang,871
Gà Rán Popeyes - Thảo Điền,"20 Thảo Điền, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",10:00 - 21:00,40.000 - 80.000,7.5,7.8,7.4,7.3,7.5,7.3,https://www.foody.vn/ho-chi-minh/ga-ran-popeyes-thao-dien,TPHCM,Nha Hang,389
Morico - Contemporary Japanese Lifestyle - Vincom Center,"Tầng B3 Vincom Center, 70 - 72 Lê Thánh Tôn, P. Bến Nghé, Quận 1, TP. HCM",10:00 - 22:00,70.000 - 220.000,7.7,8.2,6.9,7.9,7.7,7.8,https://www.foody.vn/ho-chi-minh/morico-modern-japanese-restaurant-cafe-vincom-center,TPHCM,Nha Hang,1122
Lẩu Băng Chuyền Osaka - Đường D2,"125 - 127 Đường D2, P. 25, Quận Bình Thạnh, TP. HCM",10:00 - 22:00,159.000 - 299.000,,5.3,6.1,5.3,5.6,6.5,https://www.foody.vn/ho-chi-minh/lau-bang-chuyen-osaka-duong-d2,TPHCM,Nha Hang,261
Gà Rán Popeyes - Lũy Bán Bích,"661 Lũy Bán Bích, P. Hòa Thạnh, Quận Tân Phú, TP. HCM",09:30 - 21:00,10.000 - 200.000,6.2,6.2,6.3,5.9,6.1,6.5,https://www.foody.vn/ho-chi-minh/popeyes-luy-ban-bich,TPHCM,Nha Hang,13
Morico - Contemporary Japanese Lifestyle - Saigon Pearl,"Saigon Pearl, 92 Nguyễn Hữu Cảnh, Quận Bình Thạnh, TP. HCM",10:00 - 21:00,70.000 - 165.000,7.8,8.2,7.1,8.2,8.0,7.7,https://www.foody.vn/ho-chi-minh/morico-modern-japanese-restaurant-cafe-saigon-pearl,TPHCM,Nha Hang,370
Pepper Lunch Express - Menas Saigon Airport,"Tầng 4,  Lô ABC - Tầng 5, Khu Ẩm Thực YUM FOOD VILLAGE, Menas Saigon Airport, Số 60A Trường Sơn, P. 2, Quận Tân Bình, TP. HCM",09:00 - 22:00,200.000 - 550.000,7.2,7.6,6.7,7.1,7.1,7.7,https://www.foody.vn/ho-chi-minh/pepper-lunch-express-menas-saigon-airport,TPHCM,Nha Hang,710
Gà Rán Popeyes - Nguyễn Gia Trí,"67-69 Nguyễn Gia Trí (Đường D2), Quận Bình Thạnh, TP. HCM",10:00 - 21:00,40.000 - 88.000,6.9,6.8,6.9,6.9,6.8,7.2,https://www.foody.vn/ho-chi-minh/ga-ran-popeyes-duong-d2,TPHCM,Nha Hang,1141
Morico - Contemporary Japanese Lifestyle - Mplaza Saigon,"Mplaza Saigon, 39 Lê Duẩn, P. Bến Nghé, Quận 1, TP. HCM",10:30 - 21:00,70.000 - 165.000,7.8,8.2,6.9,7.9,7.9,8.0,https://www.foody.vn/ho-chi-minh/morico-modern-japanese-restaurant-cafe-mplaza-saigon,TPHCM,Nha Hang,949
Pepper Lunch Express - Parkson Hùng Vương,"Tầng 3,  Tầng 3 Parkson Hùng Vương, 126 Hùng Vương, P. 12, Quận 5, TP. HCM",10:00 - 22:00,50.000 - 200.000,7.5,8.4,6.8,7.7,6.9,7.7,https://www.foody.vn/ho-chi-minh/pepper-lunch-express-parkson-hung-vuong,TPHCM,Nha Hang,882
Pepper Lunch - Crescent Mall,"Tầng 5,  Tầng 5 Crescent Mall, 101 Tôn Dật Tiên, P. Tân Phú, Quận 7, TP. HCM",09:00 - 22:00,78.000 - 200.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/pepper-lunch-crescent-mall,TPHCM,Nha Hang,495
Gà Rán Popeyes - Dương Bá Trạc,"222 Dương Bá Trạc, P. 2, Quận 8, TP. HCM",09:30 - 21:00,40.000 - 88.000,6.7,6.6,6.9,6.5,6.5,6.9,https://www.foody.vn/ho-chi-minh/ga-ran-popeyes-duong-ba-trac,TPHCM,Nha Hang,456
Morico - Contemporary Japanese Lifestyle - Crescent Mall,"Tầng 2,  Tầng 2 Crescent Mall, 101 Tôn Dật Tiên, P. Tân Phú, Quận 7, TP. HCM",11:00 - 18:00,70.000 - 165.000,7.9,8.3,7.0,7.9,8.1,8.1,https://www.foody.vn/ho-chi-minh/morico-modern-japanese-restaurant-cafe-crescent-mall,TPHCM,Nha Hang,36
Pepper Lunch Express - Crescent Mall,"Crescent Mall, 101 Tôn Dật Tiên, P. Tân Phú, Quận 7, TP. HCM",09:00 - 21:00,100.000 - 200.000,7.7,7.5,7.8,7.5,7.8,7.8,https://www.foody.vn/ho-chi-minh/pepper-lunch-express-crescent-mall,TPHCM,Nha Hang,747
Gà Rán Popeyes - Lê Đại Hành,"397A Lê Đại Hành, P. 11, Quận 11, TP. HCM",09:30 - 21:00,30.000 - 170.000,6.8,6.9,6.9,6.6,6.6,7.1,https://www.foody.vn/ho-chi-minh/ga-ran-popeyes-le-dai-hanh,TPHCM,Nha Hang,257
Morico - Contemporary Japanese Lifestyle - Somerset,"11 Mạc Đĩnh Chi, P. Bến Nghé, Quận 1, TP. HCM",10:30 - 21:00,70.000 - 220.000,8.0,8.4,7.3,8.3,8.1,8.0,https://www.foody.vn/ho-chi-minh/morico-modern-japanese-restaurant-cafe-somerset,TPHCM,Nha Hang,682
Hoàng Yến Vietnamese Cuisine - Hai Bà Trưng,"148 Hai Bà Trưng, P. Đa Kao, Quận 1, TP. HCM",09:00 - 23:00,100.000 - 550.000,7.7,7.8,6.5,7.6,8.3,8.1,https://www.foody.vn/ho-chi-minh/hoang-yen-cuisine-hai-ba-trung,TPHCM,Nha Hang,223
Gà Rán Popeyes - Nguyễn Thị Thập,"332 Nguyễn Thị Thập, P. Tân Quy, Quận 7, TP. HCM",09:30 - 21:00,30.000 - 150.000,6.8,6.6,6.8,6.5,7.0,7.2,https://www.foody.vn/ho-chi-minh/ga-ran-popeyes-nguyen-thi-thap,TPHCM,Nha Hang,635
Morico - Contemporary Japanese Lifestyle - Diamond Island,"Đảo Kim Cương, P. Bình Trưng Tây, Tp. Thủ Đức, TP. HCM",09:30 - 14:00 | 17:00 - 21:00,38.000 - 588.000,,5.8,5.8,5.4,6.2,4.4,https://www.foody.vn/ho-chi-minh/morico-contemporary-japanese-lifestyle-diamond-island,TPHCM,Nha Hang,172
Hoàng Yến Vietnamese Cuisine - Parkson Hùng Vương,"Tầng 3,  Tầng 3, Parkson Hùng Vương, 126 Hùng Vương, P. 12, Quận 5, TP. HCM",09:00 - 22:00,100.000 - 550.000,7.3,7.3,6.4,7.3,7.7,7.7,https://www.foody.vn/ho-chi-minh/hoang-yen-cuisine-parkson-hung-vuong,TPHCM,Nha Hang,805
Gà Rán Popeyes - Tùng Thiện Vương,"311 Tùng Thiện Vương, Quận 8, TP. HCM",09:30 - 21:00,40.000 - 88.000,6.5,6.5,6.5,6.3,6.6,6.5,https://www.foody.vn/ho-chi-minh/ga-ran-popeyes-tung-thien-vuong,TPHCM,Nha Hang,1021
Yoshino Japanese Restaurant - Lotte Hotel Saigon,"Lotte Legend Hotel, 2A - 4A Tôn Đức Thắng, P. Bến Nghé, Quận 1, TP. HCM",11:30 - 14:30 | 18:00 - 22:00,100.000 - 550.000,7.5,7.0,5.3,7.9,8.2,8.9,https://www.foody.vn/ho-chi-minh/yoshino-japanese-restaurant-lotte-hotel-saigon,TPHCM,Nha Hang,684
Yoshino Japanese Restaurant - Lotte Hotel Saigon,"Lotte Legend Hotel, 2A - 4A Tôn Đức Thắng, P. Bến Nghé, Quận 1, TP. HCM",11:30 - 14:30 | 18:00 - 22:00,100.000 - 550.000,7.5,7.0,5.3,7.9,8.2,8.9,https://www.foody.vn/ho-chi-minh/yoshino-japanese-restaurant-lotte-hotel-saigon,TPHCM,Sang Trong,684
Hoàng Yến Vietnamese Cuisine - Ngô Đức Kế,"7 - 9 Ngô Đức Kế, Quận 1, TP. HCM",07:00 - 22:00,100.000 - 550.000,7.3,7.2,6.7,7.0,7.8,7.6,https://www.foody.vn/ho-chi-minh/hoang-yen-cuisine-ngo-duc-ke,TPHCM,Nha Hang,820
Gà Rán Popeyes - Lê Đức Thọ,"121 Lê ĐứC Thọ, Quận Gò Vấp, TP. HCM",09:30 - 21:00,40.000 - 88.000,6.3,6.4,6.1,6.0,6.7,6.4,https://www.foody.vn/ho-chi-minh/ga-ran-popeyes-le-duc-tho,TPHCM,Nha Hang,483
Crystal Jade Palace - Lotte Legend Saigon Hotel,"Legend Hotel, 2A - 4A Tôn Đức Thắng, P. Bến Nghé, Quận 1, TP. HCM",11:00 - 14:00 | 17:00 - 22:00,66.000 - 500.000,9.6,9.7,9.5,9.6,9.6,9.6,https://www.foody.vn/ho-chi-minh/crystal-jade-palace-legend-lounge-sai-gon,TPHCM,Nha Hang,1000
Crystal Jade Palace - Lotte Legend Saigon Hotel,"Legend Hotel, 2A - 4A Tôn Đức Thắng, P. Bến Nghé, Quận 1, TP. HCM",11:00 - 14:00 | 17:00 - 22:00,66.000 - 500.000,9.6,9.7,9.5,9.6,9.6,9.6,https://www.foody.vn/ho-chi-minh/crystal-jade-palace-legend-lounge-sai-gon,TPHCM,Sang Trong,1000
Hoàng Yến Vietnamese Cuisine - Hồ Bán Nguyệt,"Lô CR1-12, 103 Tôn Dật Tiên, Quận 7, TP. HCM",10:00 - 22:00,100.000 - 550.000,8.2,8.1,7.3,8.0,9.0,8.8,https://www.foody.vn/ho-chi-minh/hoang-yen-cuisine-ho-ban-nguyet,TPHCM,Nha Hang,1083
Legend Lounge - Lotte Legend Saigon Hotel,"Lotte Legend Hotel, 2A - 4A Tôn Đức Thắng, P. Bến Nghé, Quận 1, TP. HCM",09:00 - 22:00,150.000 - 300.000,7.7,7.0,7.0,7.7,8.7,7.9,https://www.foody.vn/ho-chi-minh/legend-lounge-lotte-legend-hotel,TPHCM,Nha Hang,997
Legend Lounge - Lotte Legend Saigon Hotel,"Lotte Legend Hotel, 2A - 4A Tôn Đức Thắng, P. Bến Nghé, Quận 1, TP. HCM",09:00 - 22:00,150.000 - 300.000,7.7,7.0,7.0,7.7,8.7,7.9,https://www.foody.vn/ho-chi-minh/legend-lounge-lotte-legend-hotel,TPHCM,Sang Trong,997
Hoàng Yến Vietnamese Cuisine - Sunrise City,"Sunrise City, 23 Nguyễn Hữu Thọ, P. Tân Hưng, Quận 7, TP. HCM",10:00 - 22:00,100.000 - 550.000,7.2,7.3,6.3,7.2,8.0,7.3,https://www.foody.vn/ho-chi-minh/hoang-yen-cuisine-sunrise-city,TPHCM,Nha Hang,1195
Lotte Legend Saigon Hotel,"2A - 4A Tôn Đức Thắng, P. Bến Nghé, Quận 1, TP. HCM",10:00 - 22:00,200.000 - 500.000,8.1,8.3,6.9,8.4,8.6,8.3,https://www.foody.vn/ho-chi-minh/lotte-legend-hotel-saigon,TPHCM,Nha Hang,723
Lotte Legend Saigon Hotel,"2A - 4A Tôn Đức Thắng, P. Bến Nghé, Quận 1, TP. HCM",10:00 - 22:00,200.000 - 500.000,8.1,8.3,6.9,8.4,8.6,8.3,https://www.foody.vn/ho-chi-minh/lotte-legend-hotel-saigon,TPHCM,Sang Trong,723
Tropicana Pool Bar & Eatery - Lotte Legend Saigon Hotel,"2A - 4A Tôn Đức Thắng, P. Bến Nghé, Quận 1, TP. HCM",18:00 - 01:00,Đang cập nhật,6.4,1.0,10.0,1.0,10.0,10.0,https://www.foody.vn/ho-chi-minh/tropicana-pool-bar-eatery-lotte-legend-saigon-hotel,TPHCM,Nha Hang,686
Tropicana Pool Bar & Eatery - Lotte Legend Saigon Hotel,"2A - 4A Tôn Đức Thắng, P. Bến Nghé, Quận 1, TP. HCM",18:00 - 01:00,Đang cập nhật,6.4,1.0,10.0,1.0,10.0,10.0,https://www.foody.vn/ho-chi-minh/tropicana-pool-bar-eatery-lotte-legend-saigon-hotel,TPHCM,Sang Trong,686
Sushi Tei - Lý Tự Trọng,"200A Lý Tự Trọng (Ngã 4 Trương Định), P. Bến Thành, Quận 1, TP. HCM",11:00 - 23:00,250.000 - 500.000,9.2,9.3,9.0,9.2,9.3,9.3,https://www.foody.vn/ho-chi-minh/sushi-tei-ly-tu-trong,TPHCM,Nha Hang,651
Sushi Tei - Cao Thắng,"26 Cao Thắng, P. 5, Quận 3, TP. HCM",11:00 - 23:00,40.000 - 500.000,9.6,9.6,9.4,9.6,9.6,9.6,https://www.foody.vn/ho-chi-minh/sushi-tei-cao-thang,TPHCM,Nha Hang,1089
Sushi Tei - Nguyễn Thị Minh Khai,"5A Nguyễn Thị Minh Khai, P. Bến Nghé, Quận 1, TP. HCM",11:00 - 23:00,250.000 - 500.000,9.9,9.9,9.9,9.9,9.9,9.9,https://www.foody.vn/ho-chi-minh/sushi-tei-nguyen-thi-minh-khai,TPHCM,Nha Hang,782
Square One - Park Hyatt Saigon,"Tầng Lửng Park Hyatt Hotel, 2 Công Trường Lam Sơn, Quận 1, TP. HCM",11:30 - 14:30 | 18:00 - 22:30,90.000 - 2.990.000,8.3,8.6,7.0,9.0,8.9,8.4,https://www.foody.vn/ho-chi-minh/square-one-park-hyatt-saigon,TPHCM,Nha Hang,126
Marukame Udon - AEON Mall Tân Phú,"Tầng 3,  Tầng 3 AEON Mall Tân Phú, 30 Bờ Bao Tân Thắng, P. Sơn Kỳ, Quận Tân Phú, TP. HCM",09:00 - 22:00,60.000 - 165.000,7.5,8.0,7.0,7.6,7.6,7.4,https://www.foody.vn/ho-chi-minh/marukame-udon-aeon-mall,TPHCM,Nha Hang,267
Marukame Udon - Udon & Tempura - Lý Tự Trọng,"215 Lý Tự Trọng, P. Bến Thành, Quận 1, TP. HCM",07:00 - 21:30,60.000 - 300.000,7.4,7.8,6.7,7.2,7.4,7.8,https://www.foody.vn/ho-chi-minh/marukame-udon-udon-tempura,TPHCM,Nha Hang,969
Marukame Udon - SC VivoCity,"Tầng 2,  Tầng 2 - SC VivoCity, 1058 Nguyễn Văn Linh, KP. 1, P. Tân Phong, Quận 7, TP. HCM",10:00 - 22:00,60.000 - 170.000,7.4,7.7,6.8,7.3,7.3,7.7,https://www.foody.vn/ho-chi-minh/marukame-udon-sc-vivocity,TPHCM,Nha Hang,928
Marukame Udon - Udon & Tempura - Hai Bà Trưng,"342 - 344 Hai Bà Trưng, P. Tân Định, Quận 1, TP. HCM",10:00 - 22:00,60.000 - 300.000,7.3,7.6,6.6,7.3,7.5,7.7,https://www.foody.vn/ho-chi-minh/marukame-udon-udon-tempura-hai-ba-trung,TPHCM,Nha Hang,383
Marukame Udon - Udon & Tempura - AEON Mall Bình Tân,"Tầng 3,  Lô T5, Tầng 3, Aeon Mall Bình Tân, 1 Đường Số 17A, P. Bình Trị Đông, Quận Bình Tân, TP. HCM",10:00 - 22:00,80.000 - 100.000,7.6,8.1,6.9,7.5,7.7,7.8,https://www.foody.vn/ho-chi-minh/marukame-udon-udon-tempura-aeon-mall-binh-tan,TPHCM,Nha Hang,639
Marukame Udon - Thảo Điền,"27 Thảo Điền, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",10:00 - 22:00,69.000 - 100.000,7.6,7.6,6.8,7.5,7.9,7.9,https://www.foody.vn/ho-chi-minh/marukame-udon-tempura,TPHCM,Nha Hang,47
Marukame Udon - Udon & Tempura - Vạn Hạnh Mall,"Tầng 6, 6-08&7A Vạn Hạnh Mall, 11 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",10:00 - 21:30,39.000 - 119.000,7.9,7.6,7.4,7.4,8.4,8.8,https://www.foody.vn/ho-chi-minh/marukame-udon-udon-tempura-van-hanh-mall,TPHCM,Nha Hang,280
Pepper Lunch - AEON Mall Tân Phú,"Gian Hàng L3, AEON Mall Tân Phú, 30 Bờ Bao Tân Thắng, P. Sơn Kỳ, Quận Tân Phú, TP. HCM",09:00 - 21:30,200.000 - 550.000,7.3,7.9,6.2,7.3,7.6,7.4,https://www.foody.vn/ho-chi-minh/pepper-lunch-aeon-mall,TPHCM,Nha Hang,1178
Pepper Lunch - Vincom Center,"Tầng Hầm 3,  Tầng B3 Vincom Center, 72 Lê Thánh Tôn, P. Bến Nghé, Quận 1, TP. HCM",09:00 - 22:00,200.000 - 550.000,7.3,8.0,6.4,7.1,7.3,7.5,https://www.foody.vn/ho-chi-minh/pepper-lunch-vincom-center,TPHCM,Nha Hang,1183
Pepper Lunch - Saigon Centre,"Tầng 5,  Tầng 5, Saigon Centre, 65 Lê Lợi, P. Bến Nghé, Quận 1, TP. HCM",10:00 - 22:00,100.000 - 200.000,7.2,7.3,6.5,7.4,7.4,7.5,https://www.foody.vn/ho-chi-minh/pepper-lunch-saigon-centre,TPHCM,Nha Hang,160
Gạo Nếp - Lẩu & Nướng - Đường D6,"1 Đường D6, P. Phước Long B, Quận 9, TP. HCM",10:00 - 22:00,Đang cập nhật,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/gao-nep-lau-nuong-duong-d6.zeobmn,TPHCM,Sang Trong,1163
Pepper Lunch - Estella Place,"Tầng 3, Estella Place, 88 Song Hành, P. An Phú, Tp. Thủ Đức, TP. HCM",10:00 - 22:00,30.000 - 100.000,8.0,8.0,7.5,8.0,8.5,8.0,https://www.foody.vn/ho-chi-minh/pepper-lunch-estella-place,TPHCM,Nha Hang,992
Pepper Lunch - Vincom Mega Mall Thảo Điền,"Tầng 5,  Tầng 5, Vincom Mega Mall Thảo Điền, 159 Xa Lộ Hà Nội, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",09:00 - 22:00,50.000 - 250.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/pepper-lunch-vincom-mega-mall-thao-dien,TPHCM,Nha Hang,582
Pepper Lunch - Parkson Hùng Vương,"Tầng 3,  Tầng 3 Parkson Hùng Vương, 126 Hùng Vương, P. 12, Quận 5, TP. HCM",09:00 - 22:00,50.000 - 250.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/pepper-lunch-parkson-hung-vuong,TPHCM,Nha Hang,314
Pepper Lunch - Diamond Plaza,"Tầng 4,  Tầng 4 Diamond Plaza, 34 Lê Duẩn, P. Bến Nghé, Quận 1, TP. HCM",09:00 - 22:00,50.000 - 250.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/pepper-lunch-diamond-plaza,TPHCM,Nha Hang,817
Nineteen Buffet Restaurant - Caravelle Saigon,"Tầng Trệt Caravelle Saigon, 19 - 23 Công Trường Lam Sơn, P. Bến Nghé, Quận 1, TP. HCM",11:30 - 22:00,642.000 - 1.182.000,7.8,7.9,6.9,8.1,7.9,8.3,https://www.foody.vn/ho-chi-minh/nineteen-buffet-caravelle-hotel,TPHCM,Nha Hang,244
Nineteen Buffet Restaurant - Caravelle Saigon,"Tầng Trệt Caravelle Saigon, 19 - 23 Công Trường Lam Sơn, P. Bến Nghé, Quận 1, TP. HCM",11:30 - 22:00,642.000 - 1.182.000,7.8,7.9,6.9,8.1,7.9,8.3,https://www.foody.vn/ho-chi-minh/nineteen-buffet-caravelle-hotel,TPHCM,Sang Trong,244
Signature Lounge - Caravelle Hotel,"Tầng 9 Caravelle Hotel, 19 - 23 Công Trường Lam Sơn, P. Bến Nghé, Quận 1, TP. HCM",06:00 - 23:00,100.000 - 220.000,7.3,6.6,6.7,6.6,8.1,8.4,https://www.foody.vn/ho-chi-minh/signature-lounge-caravelle-hotel,TPHCM,Nha Hang,901
Signature Lounge - Caravelle Hotel,"Tầng 9 Caravelle Hotel, 19 - 23 Công Trường Lam Sơn, P. Bến Nghé, Quận 1, TP. HCM",06:00 - 23:00,100.000 - 220.000,7.3,6.6,6.7,6.6,8.1,8.4,https://www.foody.vn/ho-chi-minh/signature-lounge-caravelle-hotel,TPHCM,Sang Trong,901
Reflections Restaurant - Caravelle Hotel,"Tầng 3 Caravelle Hotel, 19 - 23 Công Trường Lam Sơn, P. Bến Nghé, Quận 1, TP. HCM",16:00 - 23:00,1.000.000 - 1.650.000,7.5,8.0,5.6,7.9,8.3,7.9,https://www.foody.vn/ho-chi-minh/reflections-caravelle-hotel,TPHCM,Nha Hang,665
Reflections Restaurant - Caravelle Hotel,"Tầng 3 Caravelle Hotel, 19 - 23 Công Trường Lam Sơn, P. Bến Nghé, Quận 1, TP. HCM",16:00 - 23:00,1.000.000 - 1.650.000,7.5,8.0,5.6,7.9,8.3,7.9,https://www.foody.vn/ho-chi-minh/reflections-caravelle-hotel,TPHCM,Sang Trong,665
Saigon Saigon Bar - Caravelle Hotel,"Caravelle Hotel, 19 - 23 Công Trường Lam Sơn, P. Bến Nghé, Quận 1, TP. HCM",11:00 - 23:30,200.000 - 1.100.000,8.1,8.3,7.3,8.1,8.5,8.4,https://www.foody.vn/ho-chi-minh/saigon-saigon-bar-caravelle-hotel,TPHCM,Nha Hang,633
Saigon Saigon Bar - Caravelle Hotel,"Caravelle Hotel, 19 - 23 Công Trường Lam Sơn, P. Bến Nghé, Quận 1, TP. HCM",11:00 - 23:30,200.000 - 1.100.000,8.1,8.3,7.3,8.1,8.5,8.4,https://www.foody.vn/ho-chi-minh/saigon-saigon-bar-caravelle-hotel,TPHCM,Sang Trong,633
Gyu Shige - Ngưu Phồn - Nướng Nhật Bản - Saigon Centre,"Tầng 5,  L5 - 16, Saigon Centre, 67 Lê Lợi, P. Bến Nghé, Quận 1, TP. HCM",10:00 - 22:00,150.000 - 300.000,7.7,8.3,7.4,7.6,7.6,7.9,https://www.foody.vn/ho-chi-minh/gyu-shige-nha-hang-nhat-ban-saigon-centre,TPHCM,Nha Hang,242
Martini Bar - Caravelle Hotel,"Tầng 3 Caravelle Hotel, 19 - 23 Công Trường Lam Sơn, P. Bến Nghé, Quận 1, TP. HCM",19:00 - 02:00,500.000 - 1.100.000,8.2,8.5,5.0,9.5,9.5,8.5,https://www.foody.vn/ho-chi-minh/martini-bar-caravelle-hotel,TPHCM,Nha Hang,60
Martini Bar - Caravelle Hotel,"Tầng 3 Caravelle Hotel, 19 - 23 Công Trường Lam Sơn, P. Bến Nghé, Quận 1, TP. HCM",19:00 - 02:00,500.000 - 1.100.000,8.2,8.5,5.0,9.5,9.5,8.5,https://www.foody.vn/ho-chi-minh/martini-bar-caravelle-hotel,TPHCM,Sang Trong,60
