rest_name,rest_address,time_open,price,avg_score,quality_score,price_score,service_score,space_score,location_score,link
Gemini Coffee - 48 Kim Đồng,"48 Kim Đồng, P. Giáp Bát, Quận Hoàng Mai, Hà Nội",09:00 - 22:00,20.000 - 40.000,_._,--,--,--,--,--,https://www.foody.vn/ha-noi/gemini-coffee-48-kim-dong
Súp Cua Mộc - Lê Văn Thọ,"420 Lê Văn Thọ, P. 16, Quận Gò Vấp, TP. HCM",06:00 - 22:30,15.000 - 40.000,6.5,5.5,7.5,5.5,6.5,7.5,https://www.foody.vn/ho-chi-minh/sup-cua-moc-le-van-tho
Lẩu Hoàng Yến - Vạn Hạnh Mall,"Tầng 5,  13A Vạn Hạnh Mall, 11 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",10:00 - 22:00,100.000 - 500.000,6.8,7.1,6.2,6.6,7.1,7.1,https://www.foody.vn/ho-chi-minh/lau-hoang-yen-van-hanh-mall
Súp Cua Mộc - Đặng Văn Ngữ,"115 Đặng Văn Ngữ, P. 14, Quận Phú Nhuận, TP. HCM",06:00 - 22:00,17.000 - 20.000,6.7,7.0,7.0,6.7,5.7,7.1,https://www.foody.vn/ho-chi-minh/sup-cua-moc-dang-van-ngu
Súp Cua Mộc - Kha Vạn Cân,"1007 Kha Vạn Cân, P. Linh Tây, Tp. Thủ Đức, TP. HCM",06:00 - 22:00,17.000 - 20.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/sup-cua-moc-kha-van-can
Hoàng Yến Buffet - Vạn Hạnh Mall,"Tầng 5,  Lầu 5, 13 Vạn Hạnh Mall, 11 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",09:00 - 22:00,200.000 - 810.000,7.2,7.1,6.6,7.3,7.4,7.7,https://www.foody.vn/ho-chi-minh/hoang-yen-buffet-van-hanh-mall
Súp Cua Mộc - Vạn Kiếp,"25 Vạn Kiếp, P. 3, Quận Bình Thạnh, TP. HCM",06:00 - 22:00,17.000 - 20.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/sup-cua-moc-van-kiep
Gemini Coffee - Giang Văn Minh,"43 Giang Văn Minh, P. Kim Mã, Quận Ba Đình, Hà Nội",07:30 - 22:30,25.000 - 50.000,6.9,6.0,6.4,7.1,7.6,7.5,https://www.foody.vn/ha-noi/gemini-coffee-giang-van-minh
Súp Cua Mộc - Nguyễn Thượng Hiền,"213 Nguyễn Thượng Hiền, P. 4, Quận 3, TP. HCM",06:00 - 22:00,17.000 - 20.000,9.8,10.0,10.0,10.0,9.0,10.0,https://www.foody.vn/ho-chi-minh/sup-cua-moc-nguyen-thuong-hien
Hoàng Yến Buffet - The Garden Mall,"Zone C, Tầng 3 The Garden Mall, 190 Hồng Bàng, P. 12, Quận 5, TP. HCM",11:00 - 14:00 | 18:00 - 22:00,200.000 - 385.000,7.8,8.2,7.7,8.2,8.4,6.5,https://www.foody.vn/ho-chi-minh/hoang-yen-buffet-the-garden-mall
Gemini Coffee - Triệu Việt Vương,"41 Triệu Việt Vương, P. Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",07:00 - 23:00,50.000 - 100.000,6.8,7.0,7.0,7.0,7.0,6.0,https://www.foody.vn/ha-noi/gemini-coffee-trieu-viet-vuong
Súp Cua Mộc - Hoàng Diệu,"K48 Cư Xá Vĩnh Hội, Bến Vân Đồn, P. 6, Quận 4, TP. HCM",06:30 - 22:00,17.000 - 30.000,7.4,7.8,7.8,6.0,7.6,7.8,https://www.foody.vn/ho-chi-minh/sup-cua-moc-hoang-dieu
Hoàng Yến Buffet - Pearl Plaza,"Tầng 4,  Tầng 4, Pearl Plaza, 561A Điện Biên Phủ, P. 25, Quận Bình Thạnh, TP. HCM",18:00 - 22:00,200.000 - 385.000,8.2,8.1,7.9,7.8,8.6,8.6,https://www.foody.vn/ho-chi-minh/hoang-yen-buffet-pearl-plaza
Súp Cua Mộc - Chung Cư An Khang,"C001 CC An Khang, KP1, Đường Số 3, P. Tân Thuận Đông, Quận 7, TP. HCM",06:30 - 22:00,10.000 - 20.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/sup-cua-moc-chung-cu-an-khang
Gemini Coffee - Quang Trung,"2C Quang Trung, P. Hàng Trống, Quận Hoàn Kiếm, Hà Nội",08:00 - 23:00,30.000 - 70.000,7.3,6.7,7.6,7.0,7.4,7.6,https://www.foody.vn/ha-noi/gemini-coffee-quang-trung
Súp Cua Mộc - Hậu Giang,"17C Hậu Giang, P. 2, Quận 6, TP. HCM",06:40 - 21:50,20.000 - 40.000,8.0,10.0,9.0,9.0,5.0,7.0,https://www.foody.vn/ho-chi-minh/sup-cua-moc-hau-giang
Gemini Coffee - Lê Trọng Tấn,"86 Lê Trọng Tấn, P. Khương Mai, Quận Thanh Xuân, Hà Nội",08:00 - 23:00,25.000 - 50.000,8.0,8.3,8.3,7.8,8.0,7.8,https://www.foody.vn/ha-noi/gemini-coffee-le-trong-tan
Lẩu Dê 404 - Nguyễn Thị Thập,"436 Nguyễn Thị Thập, P. Tân Phong, Quận 7, TP. HCM",14:00 - 23:30,50.000 - 220.000,6.8,7.0,6.7,6.4,6.9,7.1,https://www.foody.vn/ho-chi-minh/lau-de-404-nguyen-thi-thap
Gyu Shige - Ngưu Phồn - Nướng Nhật Bản - Saigon Centre,"Tầng 5,  L5 - 16, Saigon Centre, 67 Lê Lợi, P. Bến Nghé, Quận 1, TP. HCM",10:00 - 22:00,150.000 - 300.000,7.7,8.3,7.4,7.6,7.6,7.9,https://www.foody.vn/ho-chi-minh/gyu-shige-nha-hang-nhat-ban-saigon-centre
Royaltea - Trà Sữa Hồng Kông - Ngõ 190 Lò Đúc,"26A D3 Ngõ 190 Lò Đúc, P. Đống Mác, Quận Hai Bà Trưng, Hà Nội",08:00 - 23:30,30.000 - 70.000,7.3,7.2,7.0,7.2,7.4,7.7,https://www.foody.vn/ha-noi/royaltea-tra-sua-hong-kong-ngo-190-lo-duc
Lẩu Dê 404 - Nguyễn Văn Linh,"9/1A Nguyễn Văn Linh, P.Bình Thuận, Quận 7, TP. HCM",10:00 - 22:30,50.000 - 385.000,7.1,7.6,6.9,7.0,7.3,6.6,https://www.foody.vn/ho-chi-minh/lau-de-404-nguyen-van-linh
Gyu Shige - Ngưu Phồn - Nướng Nhật Bản - Nguyễn Thị Minh Khai,"183A Nguyễn Thị Minh Khai, P. Phạm Ngũ Lão, Quận 1, TP. HCM",10:00 - 22:00,150.000 - 300.000,6.8,7.3,6.4,6.3,7.1,7.2,https://www.foody.vn/ho-chi-minh/gyu-shige-nuong-nhat-ban-nguyen-thi-minh-khai
Royaltea - Trà Sữa Hồng Kông - Kim Giang,"832 Kim Giang, Quận Thanh Xuân, Hà Nội",08:00 - 23:00,30.000 - 70.000,_._,--,--,--,--,--,https://www.foody.vn/ha-noi/royaltea-tra-sua-hong-kong-kim-giang
Lẩu Dê 404 - Đường số 9,"110A Đường Số 9A, Khu Dân Cư Trung Sơn, P. Bình Hưng, Huyện Bình Chánh, TP. HCM",11:00 - 22:30,50.000 - 220.000,6.6,6.8,6.4,6.3,6.6,6.9,https://www.foody.vn/ho-chi-minh/quan-404-duong-so-9
Royaltea - Trà Sữa Hồng Kông - Lò Đúc,"Shophouse 26D3 Ngõ 190 Lò Đúc, P. Đống Mác, Quận Hai Bà Trưng, Hà Nội",08:00 - 23:00,30.000 - 70.000,8.2,7.9,8.3,8.3,8.2,8.2,https://www.foody.vn/ha-noi/royaltea-tra-sua-hong-kong-lo-duc
Gyu Shige - Ngưu Phồn - Nướng Nhật Bản - Trần Hưng Đạo,"6A Trần Hưng Đạo, P. Phạm Ngũ Lão, Quận 1, TP. HCM",10:00 - 22:00,150.000 - 300.000,8.0,8.2,7.6,7.8,7.8,8.3,https://www.foody.vn/ho-chi-minh/gyu-shige-nuong-nhat-ban-tran-hung-dao
Lẩu Dê 404 - Lê Trọng Tấn,"475D Lê Trọng Tấn, P. Sơn Kỳ, Quận Tân Phú, TP. HCM",10:00 - 22:30,100.000 - 330.000,,4.8,5.0,5.0,5.6,6.2,https://www.foody.vn/ho-chi-minh/lau-de-404-le-trong-tan
Royaltea - Trà Sữa Hồng Kông - Hàng Chiếu,"3 Hàng Chiếu, P. Đồng Xuân, Quận Hoàn Kiếm, Hà Nội",08:00 - 23:00,30.000 - 70.000,6.6,7.5,7.0,6.5,6.0,6.0,https://www.foody.vn/ha-noi/royaltea-tra-sua-hong-kong-hang-chieu
Gyu Shige - Ngưu Phồn - Nướng Nhật Bản - Phan Văn Trị,"463 Phan Văn Trị, Quận Gò Vấp, TP. HCM",10:30 - 23:30,150.000 - 400.000,7.7,7.9,7.4,7.5,8.0,7.6,https://www.foody.vn/ho-chi-minh/gyu-shige-nuong-nhat-ban-phan-van-tri
Royaltea - Trà Sữa Hồng Kông - Cổ Nhuế,"1 Ngõ 273 Cổ Nhuế, P. Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội",07:00 - 23:00,35.000 - 40.000,8.7,9.0,8.9,9.0,8.2,8.5,https://www.foody.vn/ha-noi/royaltea-tra-sua-hong-kong-co-nhue
Royaltea - Trà Sữa Hồng Kông - Cầu Diễn,"Ki Ốt 1 Cổng Chợ Đầu Mối Minh Khai, Cầu Diễn, P. Minh Khai, Quận Bắc Từ Liêm, Hà Nội",08:00 - 23:00,45.000 - 90.000,9.9,10.0,10.0,9.7,9.7,10.0,https://www.foody.vn/ha-noi/royaltea-tra-sua-hong-kong-cau-dien
Gyu Shige - Ngưu Phồn - Nướng Nhật Bản - Đông Du,"48 - 50 Đông Du, P. Bến Nghé, Quận 1, TP. HCM",10:30 - 22:30,150.000 - 300.000,7.9,8.5,7.1,7.5,7.6,8.7,https://www.foody.vn/ho-chi-minh/gyu-shige-nguu-phon-nuong-nhat-ban-dong-du
TASTY Kitchen - Nguyễn Trãi,"212B/D18 Nguyễn Trãi, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",08:00 - 20:00,40.000 - 250.000,8.5,9.0,8.3,8.8,7.9,8.4,https://www.foody.vn/ho-chi-minh/tasty-kitchen-nguyen-trai
Royaltea - Trà Sữa Hồng Kông - Xuân Thủy,"8A Ngõ 167 Xuân Thủy, Quận Cầu Giấy, Hà Nội",09:00 - 23:00,30.000 - 80.000,10.0,10.0,10.0,10.0,10.0,10.0,https://www.foody.vn/ha-noi/royaltea-tra-sua-hong-kong-xuan-thuy
Bún Bò TASTY - Nguyễn Trãi,"212B/D18 Nguyễn Trãi, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",07:00 - 21:00,30.000 - 50.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/bun-bo-tasty-nguyen-trai
Royaltea - Trà Sữa Hồng Kông - Doãn Kế Thiện,"25 Ngách 1 Ngõ 105 Doãn Kế Thiện, Quận Cầu Giấy, Hà Nội",08:00 - 22:30,25.000 - 70.000,_._,--,--,--,--,--,https://www.foody.vn/ha-noi/royaltea-tra-sua-hong-kong-doan-ke-thien
Bánh Ướt Bảy Hiền - Lý Thường Kiệt,"767 Lý Thường Kiệt, P.11, Quận Tân Bình, TP. HCM",15:00 - 23:30,20.000 - 44.000,,4.6,3.6,4.2,4.7,5.4,https://www.foody.vn/ho-chi-minh/banh-uot-bay-hien
Ngọc Thạch Quán - Sữa Chua & Caramen - Lương Định Của,"Sân Chơi Nhà C5, Đối Diện Cầu Thang Số 2, KTT Kim Liên, Lương Định Của, P. Kim Liên, Quận Đống Đa, Hà Nội",08:00 - 17:30,10.000 - 30.000,7.6,8.3,8.2,7.4,7.2,7.1,https://www.foody.vn/ha-noi/ngoc-thach-quan-sua-chua-caramen-luong-dinh-cua
Gyu Shige - Ngưu Phồn - Nướng Nhật Bản - Hồ Tùng Mậu,"119 Hồ Tùng Mậu, P. Bến Nghé, Quận 1, TP. HCM",10:00 - 22:00,150.000 - 300.000,8.0,8.0,7.8,7.8,7.9,8.4,https://www.foody.vn/ho-chi-minh/gyu-shige-nguu-phon-nuong-nhat-ban-ho-tung-mau
Bánh Ướt Bảy Hiền - Võ Thành Trang,"1 Võ Thành Trang, P. 11, Quận Tân Bình, TP. HCM",09:00 - 21:00,15.000 - 25.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/banh-uot-bay-hien-vo-thanh-trang
Ngọc Thạch Quán - Sữa Chua & Caramen - Xuân Thủy,"25 Ngõ 181 Xuân Thuỷ, P. Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",09:00 - 18:00,10.000 - 30.000,7.6,7.9,7.9,7.4,7.2,7.4,https://www.foody.vn/ha-noi/ngoc-thach-quan-sua-chua-caramen-xuan-thuy
Cháo Sườn Chú Chen - Nguyễn Trãi,"281 - 283 Nguyễn Trãi, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",00:01 - 02:00 | 07:10 - 23:59,35.000 - 79.000,7.1,7.1,6.5,7.0,7.3,7.5,https://www.foody.vn/ho-chi-minh/chao-suon-chu-chen
Ngọc Thạch Quán - Sữa Chua & Caramen - Hồng Tiến,"123 Hồng Tiến, P. Bồ Đề, Quận Long Biên, Hà Nội",09:00 - 18:00,15.000 - 50.000,6.1,6.1,6.7,5.0,6.9,5.9,https://www.foody.vn/ha-noi/ngoc-thach-quan-sua-chua-caramen-ai-mo
Cháo Sườn Chú Chen - Tân Sơn Nhì,"111 Tân Sơn Nhì, P. Tân Sơn Nhì, Quận Tân Phú, TP. HCM",07:00 - 23:59,35.000 - 79.000,8.2,8.3,8.0,8.4,8.4,8.1,https://www.foody.vn/ho-chi-minh/chao-suon-chu-chen-tan-son-nhi
Matsu Sushi - Trường Sa,"886 Trường Sa, P. 13, Quận 3, TP. HCM",11:00 - 23:00 | 16:00 - 23:00,30.000 - 80.000,7.2,7.6,7.6,7.4,6.3,7.0,https://www.foody.vn/ho-chi-minh/matsu-sushi-truong-sa
Cháo Sườn Chú Chen - Lâm Văn Bền,"261 Lâm Văn Bền, P. Bình Thuận, Quận 7, TP. HCM",09:00 - 22:00,15.000 - 195.000,10.0,10.0,10.0,10.0,10.0,10.0,https://www.foody.vn/ho-chi-minh/chao-suon-chu-chen-lam-van-ben
Ngọc Thạch Quán - Tô Hiệu,"Ki Ốt 8 Cầu Đơ (Gần Ngã Tư Nhà Thi Đấu Hà Đông), P. Quang Trung, Quận Hà Đông, Hà Nội",09:00 - 22:00,15.000 - 30.000,,5.0,6.3,5.0,6.3,6.3,https://www.foody.vn/ha-noi/ngoc-thach-quan-ha-dong
Matsu Sushi 2,"686 Trường Sa, P. 17, Quận Phú Nhuận, TP. HCM",11:15 - 23:30,10.000 - 600.000,,3.9,4.6,4.0,3.8,4.9,https://www.foody.vn/ho-chi-minh/matsu-sushi-2
Cháo Sườn Chú Chen - Vinhomes Tân Cảng L3,"Tầng Trệt SH Landmark 3 - TM02 Vinhomes Tân Cảng, 208 Nguyễn Hữu Cảnh, P. 22, Quận Bình Thạnh, TP. HCM",07:00 - 23:00,25.000 - 200.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/chao-suon-chu-chen-vinhomes-tan-cang-l3
Ngọc Thạch Quán - Linh Đàm,"Ki Ốt 28, HH1C Linh Đàm, Quận Hoàng Mai, Hà Nội",09:00 - 21:00,15.000 - 30.000,6.4,5.8,7.0,5.5,6.0,7.5,https://www.foody.vn/ha-noi/ngoc-thach-quan-linh-dam
Matsu Sushi - 686 Trường Sa,"686 Trường Sa, P. 17, Quận Phú Nhuận, TP. HCM",16:00 - 22:00,30.000 - 200.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/matsu-sushi-686-truong-sa
Cháo Sườn Chú Chen - Đường Số 9,"Số 3 Đường Số 9, P. Tân Thuận Đông, Quận 7, TP. HCM",07:00 - 23:00,25.000 - 200.000,9.8,10.0,9.5,10.0,10.0,9.5,https://www.foody.vn/ho-chi-minh/chao-suon-chu-chen-duong-so-9
Ngọc Thạch Quán - Trâu Quỳ,"Ngõ 76 Trâu Quỳ, Huyện Gia Lâm, Hà Nội",09:00 - 21:00,10.000 - 30.000,8.0,9.0,8.0,9.0,8.0,6.0,https://www.foody.vn/ha-noi/ngoc-thach-quan-trau-quy
Matsu Sushi - Trần Văn Đang,"436/30 Trần Văn Đang, P. 11, Quận 3, TP. HCM",16:00 - 22:00,30.000 - 200.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/matsu-sushi-tran-van-dang
Cháo Sườn Chú Chen - Tô Hiến Thành,"523 Tô Hiến Thành, P.14, Quận 10, TP. HCM",07:00 - 23:00,25.000 - 200.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/chao-suon-chu-chen-to-hien-thanh
Ngọc Thạch Quán - Sữa Chua & Caramen - Phùng Khoang,"12 Lô 6 Ngõ 67 Phùng Khoang, P. Trung Văn, Quận Nam Từ Liêm, Hà Nội",09:00 - 22:00,10.000 - 30.000,6.6,7.0,7.0,6.5,6.0,6.5,https://www.foody.vn/ha-noi/ngoc-thach-quan-sua-chua-caramen-phung-khoang
Matsu Sushi - Bình Thới,"131 Bình Thới, P. 11, Quận 11, TP. HCM",16:00 - 22:00,30.000 - 200.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/matsu-sushi-binh-thoi
Cháo Sườn Chú Chen - Nguyễn Bá Huân,"36 Nguyễn Bá Huân, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",10:00 - 21:00,35.000 - 79.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/chao-suon-chu-chen-nguyen-ba-huan
Ngọc Thạch Quán - Dương Nội,"3 Ngõ 30 La Nội, Quận Hà Đông, Hà Nội",09:00 - 22:00,10.000 - 100.000,_._,--,--,--,--,--,https://www.foody.vn/ha-noi/ngoc-thach-quan-duong-noi
Bún Đậu Mẹt - Lê Văn Lương,"554 Lê Văn Lương, P. Tân Phong, Quận 7, TP. HCM",10:00 - 22:00,10.000 - 200.000,6.7,6.8,6.9,6.4,6.6,6.9,https://www.foody.vn/ho-chi-minh/bun-dau-met-le-van-luong
Ngọc Thạch Quán - Sữa Chua & Caramen - Tạ Quang Bửu,"107 K6A (Mặt Sau) Ngõ 48 Tạ Quang Bửu, P. Bách Khoa, Quận Hai Bà Trưng, Hà Nội",09:30 - 18:30,14.000 - 20.000,7.1,7.5,7.0,7.0,7.0,7.0,https://www.foody.vn/ha-noi/ngoc-thach-quan-sua-chua-caramen-ta-quang-buu
Bún Đậu Mẹt - Đại Lộ 2,"59A Đại Lộ 2, P. Phước Bình, Tp. Thủ Đức, TP. HCM",10:00 - 22:00,10.000 - 200.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/bun-dau-met-dai-lo-2
Lotteria - Trần Hưng Đạo,"95A Trần Hưng Đạo, Quận 1, TP. HCM",09:00 - 23:00,30.000 - 77.000,6.8,6.6,6.7,6.3,7.0,7.3,https://www.foody.vn/ho-chi-minh/lotteria-tran-hung-dao
Ngọc Thạch Quán - Sữa Chua & Caramen - Xuân Đỉnh,"161 Xuân Đỉnh, P. Xuân Đỉnh, Quận Tây Hồ, Hà Nội",09:00 - 22:30,14.000 - 20.000,_._,--,--,--,--,--,https://www.foody.vn/ha-noi/ngoc-thach-quan-sua-chua-caramen-xuan-dinh
Ngọc Thạch Quán - Sữa Chua & Caramen - Đức Diễn,"27 Đức Diễn, P. Phúc Diễn, Quận Bắc Từ Liêm, Hà Nội",10:00 - 22:00,15.000 - 25.000,_._,--,--,--,--,--,https://www.foody.vn/ha-noi/ngoc-thach-quan-sua-chua-caramen-duc-dien
Bún Cá Nha Trang - Nem Nướng Nha Trang Yến - An Dương Vương,"410-412 An Dương Vương P. 4 (Cũ 197C Lê Hồng Phong, P. 4), Quận 5, TP. HCM",06:00 - 21:00,20.000 - 28.000,6.3,6.4,6.2,5.8,6.4,6.7,https://www.foody.vn/ho-chi-minh/bun-ca-nha-trang-nem-nuong-nha-trang-yen-an-duong-vuong
Ngọc Thạch Quán - Sữa Chua & Caramen - Ngọc Hồi,"Vũ Lăng , P. Ngũ Hiệp, Huyện Thanh Trì, Hà Nội",10:00 - 22:00,10.000 - 25.000,_._,--,--,--,--,--,https://www.foody.vn/ha-noi/ngoc-thach-quan-sua-chua-caramen-ngoc-hoi
Lotteria - CoopMart Đinh Tiên Hoàng,"127 Đinh Tiên Hoàng, Quận Bình Thạnh, TP. HCM",09:00 - 21:30,30.000 - 77.000,6.9,7.0,7.0,6.6,6.4,7.4,https://www.foody.vn/ho-chi-minh/lotteria-dinh-tien-hoang-quan-binh-thanh
Bún Cá Nha Trang - Nem Nướng Nha Trang Yến - Nguyễn Tri Phương,"85 Nguyễn Tri Phương - Trần Phú, P. 7, Quận 5, TP. HCM",06:00 - 21:30,30.000 - 150.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/bun-ca-nha-trang-nem-nuong-nha-trang-yen-nguyen-tri-phuong
Artisée Cafe Deli - Lotte Center,"Tầng 6, Lotte Center, 54 Liễu Giai, P. Ngọc Khánh, Quận Ba Đình, Hà Nội",08:30 - 22:00,30.000 - 60.000,7.5,8.1,6.4,7.7,7.8,7.7,https://www.foody.vn/ha-noi/artisee-cafe-deli-lotte-center
Mệ Vui 29 Trần Quốc Toản,"29 Trần Quốc Toản, P. 8, Quận 3, TP. HCM",07:30 - 21:00,15.000 - 200.000,,6.2,5.9,5.4,5.5,6.3,https://www.foody.vn/ho-chi-minh/me-vui-29-tran-quoc-toan
Mệ Vui - Quán Chay Huế Yên,"31C Trần Quốc Toản, P. Võ Thị Sáu, Quận 3, TP. HCM",08:00 - 21:00,25.000 - 70.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/me-vui-quan-chay-hue-yen
Lotteria - Nguyễn Đình Chiểu CoopMart,"168 Nguyễn Đình Chiểu, Quận 3, TP. HCM",09:00 - 23:00,30.000 - 77.000,6.4,6.3,6.8,6.0,6.3,6.8,https://www.foody.vn/ho-chi-minh/lotteria-nguyen-dinh-chieu-coopmart
Quán Của Má - Nem Nướng & Đặc Sản Nha Trang - Nguyễn Ngọc Lộc,"28 Nguyễn Ngọc Lộc, P. 14, Quận 10, TP. HCM",11:00 - 21:00,10.000 - 22.000,,5.0,5.0,4.6,4.6,5.0,https://www.foody.vn/ho-chi-minh/quan-cua-ma-nem-nuong-dac-san-nha-trang-nguyen-ngoc-loc
Quán Của Má - Nem Nướng & Đặc Sản Nha Trang - Nguyễn Thị Nhỏ,"61 Nguyễn Thị Nhỏ, P. 9, Quận Tân Bình, TP. HCM",10:00 - 20:00,30.000 - 45.000,7.3,7.3,7.4,7.0,7.4,7.6,https://www.foody.vn/ho-chi-minh/quan-cua-ma-nem-nuong-dac-san-nha-trang-nguyen-thi-nho
Lotteria - Phú Mỹ Hưng,"SB2-1 Mỹ Khánh 2, Quận 7, TP. HCM",09:00 - 23:00,30.000 - 77.000,6.9,6.7,7.1,6.3,7.0,7.3,https://www.foody.vn/ho-chi-minh/lotteria-phu-my-hung
Artisée Cafe Deli - The Manor,"Tầng 1, C004, Tháp The Manor Mỹ Đình, Quận Nam Từ Liêm, Hà Nội",07:30 - 22:30,50.000 - 200.000,6.7,7.4,6.1,6.3,7.2,6.3,https://www.foody.vn/ha-noi/artisee-cafe-deli
Texas Chicken - Phạm Thái Bường,"228 Phạm Thái Bường, Phú Mỹ Hưng, Quận 7, TP. HCM",10:00 - 21:30,50.000 - 220.000,7.3,7.8,7.1,7.0,7.3,7.3,https://www.foody.vn/ho-chi-minh/texas-chicken-pham-thai-buong
Artisée Cafe Deli - Hyundai Hillstate Hà Đông,"Tầng 1, G07 - CT2 Hyundai Hillstate, P. Hà Cầu, Quận Hà Đông, Hà Nội",07:00 - 22:00,30.000 - 100.000,6.9,7.3,6.0,7.7,7.0,6.7,https://www.foody.vn/ha-noi/artisee-cafe-deli-hyundai-hillstate-ha-dong
Lotteria - Tô Hiến Thành,"307A Tô Hiến Thành, Quận 10, TP. HCM",09:00 - 23:00,30.000 - 77.000,6.3,6.2,6.4,5.6,6.4,6.8,https://www.foody.vn/ho-chi-minh/lotteria-to-hien-thanh
Artisée Cafe Deli - Keangnam Landmark,"Tầng 1,  Tầng 1, Tháp B, Keangnam Landmark, 72 Phạm Hùng, P. Mễ Trì, Quận Nam Từ Liêm, Hà Nội",07:00 - 22:00,20.000 - 40.000,,8.0,2.0,5.0,4.0,5.0,https://www.foody.vn/ha-noi/artisee-cafe-deli-keangnam-landmark
Lotteria - Xô Viết Nghệ Tĩnh,"222A Xô Viết Nghệ Tĩnh, P. 21, Quận Bình Thạnh, TP. HCM",09:00 - 23:00,30.000 - 77.000,,5.6,6.0,5.5,5.8,6.6,https://www.foody.vn/ho-chi-minh/lotteria-xo-viet-nghe-tinh
Xì Trum - Tiệm Trà Chanh - Hà Đông,"180 Lê Lai, P. Hà Cầu, Quận Hà Đông, Hà Nội",06:00 - 22:00,30.000 - 50.000,_._,--,--,--,--,--,https://www.foody.vn/ha-noi/xi-trum-tiem-tra-chanh
Xì Trum - Tiệm Trà Chanh - Phố Khâm Thiên,"Số 43 Ngõ Trung Tiền, Phố Khâm Thiên, Quận Đống Đa, Hà Nội",09:00 - 22:00,27.000 - 40.000,9.5,9.4,9.5,9.3,9.5,9.6,https://www.foody.vn/ha-noi/xi-trum-tiem-tra-chanh-pho-kham-thien
Lotteria - Cộng Hòa,"165 Cộng Hòa, P. 13, Quận Tân Bình, TP. HCM",09:00 - 23:00,30.000 - 77.000,6.2,6.1,6.2,5.7,6.4,6.9,https://www.foody.vn/ho-chi-minh/lotteria-cong-hoa
Texas Chicken - Phan Xích Long,"274 - 276 Phan Xích Long, P. 7, Quận Phú Nhuận, TP. HCM",07:00 - 22:00,50.000 - 220.000,7.1,7.4,7.1,6.7,7.0,7.2,https://www.foody.vn/ho-chi-minh/texas-chicken-phan-xich-long
Royaltea - Mễ Trì,"Số 5 Ngõ 4 Đồng Me, Quận Nam Từ Liêm, Hà Nội",08:00 - 20:00,30.000 - 55.000,9.9,10.0,9.6,10.0,10.0,10.0,https://www.foody.vn/ha-noi/royaltea-me-tri
Lotteria - Bình Phú,"211 - 213 Bình Phú, P. 11, Quận 6, TP. HCM",09:00 - 22:00,30.000 - 110.000,6.1,5.9,6.5,5.2,6.2,6.8,https://www.foody.vn/ho-chi-minh/lotteria-binh-phu
Royaltea - Nguyễn Tuân,"3 Nguyễn Tuân, P. Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",08:00 - 22:30,30.000 - 60.000,7.9,8.0,8.1,8.0,7.4,8.0,https://www.foody.vn/ha-noi/royaltea-nguyen-tuan
Texas Chicken - Nguyễn Văn Cừ,"217B Nguyễn Văn Cừ, Quận 5, TP. HCM",10:00 - 21:30,20.000 - 275.000,7.0,7.3,6.9,6.6,7.2,7.3,https://www.foody.vn/ho-chi-minh/texas-chicken-nguyen-van-cu
Royaltea - Trung Yên,"Lô 19 Trung Yên 9A, P. Yên Hòa, Quận Cầu Giấy, Hà Nội",12:00 - 21:00,30.000 - 60.000,_._,--,--,--,--,--,https://www.foody.vn/ha-noi/royaltea-trung-yen
Lotteria - Bình Tân CoopMart,"158 Đường Số 19, P. Bình Trị Đông, Quận Bình Tân, TP. HCM",08:00 - 22:00,30.000 - 77.000,6.5,6.4,7.3,5.9,6.6,6.6,https://www.foody.vn/ho-chi-minh/lotteria-binh-tan-coopmart
Lotteria - HTV,"11Bis Nguyễn Thị Minh Khai, P. Bến Nghé, Quận 1, TP. HCM",09:00 - 23:00,30.000 - 77.000,6.5,6.2,6.5,5.9,6.6,7.1,https://www.foody.vn/ho-chi-minh/lotteria-htv
